question_id,question_num,skill_id,part,interaction_rows,correct_rows,accuracy,eligible_item
q6796,6796,143,6,8202,5894,0.7186052182394538,True
q6805,6805,119,6,12448,5539,0.4449710796915167,True
q6806,6806,143,6,12450,11478,0.9219277108433735,True
q6807,6807,77,6,12449,9125,0.7329906016547514,True
q6808,6808,85,6,12445,7893,0.6342306147047007,True
q6809,6809,74,6,19133,10561,0.5519782574609313,True
q6810,6810,76,6,19141,11079,0.5788098845410375,True
q6811,6811,143,6,19160,13791,0.7197807933194155,True
q6821,6821,77,6,11349,9186,0.809410520750727,True
q6822,6822,80,6,11349,7576,0.6675478015684201,True
q6823,6823,85,6,11349,10585,0.9326812935060358,True
q6824,6824,143,6,11349,8435,0.7432372896290422,True
q6833,6833,80,6,16605,11955,0.7199638663053297,True
q6834,6834,84,6,16618,8532,0.5134191840173306,True
q6835,6835,76,6,16616,12496,0.7520462205103514,True
q6836,6836,143,6,16615,13052,0.7855552211856756,True
q6838,6838,86,6,27075,17661,0.6522991689750692,True
q6839,6839,143,6,27116,20790,0.7667060038353739,True
q6841,6841,119,6,20408,16516,0.8092904743237946,True
q6842,6842,87,6,20399,11942,0.5854208539634296,True
q6843,6843,143,6,20425,15823,0.77468788249694,True
q6844,6844,71,6,20414,14629,0.7166160478103263,True
q6845,6845,84,6,12956,11041,0.8521920345785736,True
q6846,6846,85,6,12956,8537,0.6589225069465885,True
q6847,6847,143,6,12960,7311,0.5641203703703703,True
q6848,6848,83,6,12958,8402,0.6484025312548233,True
q6850,6850,119,6,18042,14311,0.7932047444850904,True
q6851,6851,143,6,18045,8869,0.4914934885009698,True
q6852,6852,80,6,18049,15086,0.8358357803756441,True
q6854,6854,76,6,13171,10226,0.7764027029079037,True
q6855,6855,143,6,13173,10639,0.8076368329158127,True
q6870,6870,76,6,22025,13371,0.6070828603859251,True
q6871,6871,88,6,22019,15087,0.6851809800626731,True
q6872,6872,143,6,22028,8652,0.39277283457417833,True
q6877,6877,119,6,15897,9387,0.5904887714663144,True
q6878,6878,77,6,15908,3794,0.2384963540357053,True
q6879,6879,83,6,15909,7955,0.5000314287510215,True
q6880,6880,143,6,15915,6826,0.4289035501099592,True
q6881,6881,85,6,15005,12096,0.8061312895701432,True
q6882,6882,71,6,14994,12409,0.8275977057489663,True
q6883,6883,83,6,15005,4760,0.3172275908030656,True
q6884,6884,143,6,15009,11162,0.7436871210606969,True
q6886,6886,85,6,24097,16340,0.6780927086359297,True
q6888,6888,143,6,24109,17647,0.7319673151105396,True
q6901,6901,98,6,15306,12952,0.8462041029661571,True
q6903,6903,76,6,15315,8495,0.554684949396017,True
q6904,6904,143,6,15324,9880,0.6447402766901592,True
q6909,6909,78,6,9141,6455,0.7061590635597855,True
q6910,6910,74,6,9138,6997,0.7657036550667542,True
q6911,6911,143,6,9144,8710,0.9525371828521435,True
q6912,6912,77,6,9140,7687,0.8410284463894967,True
q6914,6914,76,6,27401,26222,0.9569723732710484,True
q6916,6916,143,6,27415,14288,0.521174539485683,True
q6921,6921,76,6,14531,10241,0.7047691143073429,True
q6923,6923,71,6,14528,11209,0.771544603524229,True
q6924,6924,143,6,14542,10287,0.7073992573236143,True
q6926,6926,76,6,21892,5277,0.24104695779280103,True
q6927,6927,78,6,21902,13514,0.6170212765957447,True
q6928,6928,143,6,21922,17297,0.7890247240215309,True
q6949,6949,83,6,105708,49683,0.4700022704052673,True
q6951,6951,143,6,105723,45164,0.42719181256680194,True
q6952,6952,85,6,105743,28534,0.26984292104441904,True
q6953,6953,78,6,5017,3649,0.7273270879011361,True
q6954,6954,119,6,5020,4113,0.8193227091633466,True
q6955,6955,119,6,5019,2747,0.5473201833034469,True
q6956,6956,143,6,5017,1116,0.22244369144907314,True
q6957,6957,143,6,4721,3386,0.7172209277695404,True
q6958,6958,78,6,4721,3630,0.7689048930311375,True
q6959,6959,80,6,4720,2210,0.4682203389830508,True
q6960,6960,76,6,4723,3984,0.8435316536099936,True
q6979,6979,83,6,18553,16973,0.9148385705815771,True
q6980,6980,143,6,18569,11549,0.6219505627659001,True
q6981,6981,76,6,87246,36229,0.415251128991587,True
q6982,6982,80,6,87238,53380,0.6118893142896444,True
q6984,6984,143,6,87259,39494,0.45260660791436985,True
q6985,6985,119,6,17582,9761,0.5551700602889319,True
q6986,6986,83,6,17582,11931,0.6785917415538619,True
q6988,6988,143,6,17600,11726,0.66625,True
q8183,8183,88,5,4965,4213,0.848539778449144,True
q8184,8184,86,5,6313,2461,0.3898305084745763,True
q8185,8185,74,5,4207,3526,0.838126931304968,True
q8186,8186,71,5,4604,3432,0.7454387489139879,True
q8187,8187,83,5,4308,3782,0.8779015784586816,True
q8188,8188,119,5,4966,3156,0.6355215465163109,True
q8189,8189,74,5,4264,3780,0.8864915572232646,True
q8190,8190,77,5,4565,1723,0.3774370208105148,True
q8191,8191,76,5,4545,1972,0.4338833883388339,True
q8192,8192,86,5,4672,3097,0.6628852739726028,True
q8194,8194,98,5,4293,3808,0.8870253901700442,True
q8196,8196,83,5,4424,3896,0.8806509945750453,True
q8197,8197,85,5,4501,3778,0.8393690291046434,True
q8198,8198,88,5,6502,4407,0.6777914487849892,True
q8199,8199,74,5,4516,2973,0.658325952170062,True
q8200,8200,71,5,4702,3818,0.811994895789026,True
q8201,8201,78,5,4444,3818,0.8591359135913591,True
q8202,8202,76,5,4342,3517,0.8099953938277291,True
q8203,8203,78,5,4328,3566,0.8239371534195934,True
q8204,8204,77,5,4544,3445,0.7581426056338029,True
q8206,8206,77,5,4149,2401,0.5786936611231622,True
q8207,8207,85,5,4366,3635,0.8325698579935868,True
q8210,8210,85,5,4921,2923,0.5939849624060151,True
q8211,8211,119,5,4262,3288,0.7714687939934303,True
q8363,8363,88,5,4922,4198,0.8529053230394149,True
q8365,8365,85,5,4198,2532,0.6031443544545021,True
q8366,8366,74,5,4659,1699,0.364670530156686,True
q8367,8367,74,5,4390,2719,0.6193621867881549,True
q8369,8369,106,5,5463,4092,0.7490389895661724,True
q8370,8370,85,5,4330,2481,0.5729792147806004,True
q8371,8371,88,5,5848,3393,0.5801983584131327,True
q8372,8372,94,5,5306,2625,0.4947229551451187,True
q8374,8374,77,5,4468,2125,0.47560429722470904,True
q8375,8375,76,5,4293,3694,0.8604705334265083,True
q8376,8376,83,5,4844,3314,0.6841453344343518,True
q8377,8377,74,5,5498,1741,0.31666060385594763,True
q8378,8378,77,5,4257,3447,0.8097251585623678,True
q8379,8379,74,5,4149,2901,0.6992046276211136,True
q8381,8381,84,5,4896,3203,0.6542075163398693,True
q8383,8383,80,5,6210,2950,0.4750402576489533,True
q8384,8384,85,5,4376,1386,0.31672760511882997,True
q8386,8386,77,5,4555,1243,0.2728869374313941,True
q8387,8387,78,5,4224,2664,0.6306818181818182,True
q8388,8388,83,5,4423,3149,0.7119602080036175,True
q8389,8389,76,5,4436,2393,0.5394499549143372,True
q8390,8390,71,5,4623,3166,0.6848366861345446,True
q8391,8391,74,5,4509,1463,0.3244621867376358,True
q8392,8392,76,5,4533,1542,0.34017207147584383,True
q8393,8393,96,5,5924,2308,0.3896016205266712,True
q8394,8394,74,5,4059,1752,0.43163340724316335,True
q8395,8395,74,5,2381,1448,0.6081478370432591,True
q8397,8397,74,5,1723,1255,0.7283807312826466,True
q8399,8399,74,5,6345,3134,0.49393223010244286,True
q8400,8400,74,5,10510,6760,0.6431969552806851,True
q8401,8401,74,5,3018,1711,0.5669317428760768,True
q8403,8403,74,5,1781,942,0.5289163391353172,True
q8404,8404,74,5,2407,1229,0.5105941005400914,True
q8405,8405,74,5,3811,2968,0.7787982156914196,True
q8406,8406,74,5,2109,1435,0.6804172593646278,True
q8407,8407,74,5,2017,1321,0.6549330689142291,True
q8408,8408,74,5,2014,1335,0.6628599801390268,True
q8410,8410,74,5,1720,1363,0.7924418604651163,True
q8411,8411,74,5,1447,1093,0.7553559087767795,True
q8412,8412,74,5,1997,1428,0.7150726089133701,True
q8413,8413,74,5,1665,1212,0.7279279279279279,True
q8415,8415,74,5,2083,1227,0.5890542486797887,True
q8416,8416,74,5,2547,1763,0.6921868865331763,True
q8418,8418,74,5,2042,1444,0.7071498530852106,True
q8419,8419,74,5,1368,1102,0.8055555555555556,True
q8420,8420,74,5,1613,1338,0.8295102293862369,True
q8421,8421,74,5,1549,1203,0.776630083925113,True
q8422,8422,74,5,2915,2162,0.7416809605488851,True
q8423,8423,74,5,15330,8101,0.5284409654272668,True
q8424,8424,74,5,1754,1485,0.8466362599771949,True
q8425,8425,83,5,9035,7138,0.7900387382401771,True
q8426,8426,74,5,1677,1042,0.6213476446034586,True
q8427,8427,74,5,2100,1409,0.670952380952381,True
q8428,8428,74,5,1398,1144,0.8183118741058655,True
q8429,8429,74,5,1614,1143,0.70817843866171,True
q8430,8430,74,5,3473,2347,0.6757846242441693,True
q8431,8431,74,5,1516,1077,0.7104221635883905,True
q8432,8432,74,5,1354,1088,0.8035450516986706,True
q8433,8433,74,5,1402,1031,0.7353780313837375,True
q8434,8434,74,5,2521,1556,0.617215390717969,True
q8435,8435,74,5,1389,1236,0.8898488120950324,True
q8436,8436,74,5,1501,1365,0.9093937375083277,True
q8437,8437,74,5,1310,1088,0.8305343511450382,True
q8438,8438,74,5,2426,2275,0.937757625721352,True
q8439,8439,74,5,2602,1398,0.5372790161414297,True
q8440,8440,74,5,1952,1016,0.5204918032786885,True
q8441,8441,74,5,1521,905,0.5950032873109796,True
q8442,8442,74,5,1601,1215,0.7589006870705809,True
q8443,8443,74,5,2383,1579,0.6626101552664708,True
q8444,8444,74,5,1287,797,0.6192696192696193,True
q8445,8445,74,5,2236,1489,0.6659212880143113,True
q8446,8446,74,5,1411,1077,0.7632884479092842,True
q8447,8447,74,5,1248,1035,0.8293269230769231,True
q8448,8448,74,5,1661,1142,0.687537627934979,True
q8449,8449,74,5,1516,1172,0.7730870712401056,True
q8450,8450,74,5,1502,1271,0.8462050599201065,True
q8451,8451,74,5,1600,1327,0.829375,True
q8452,8452,74,5,2596,1482,0.5708782742681048,True
q8453,8453,74,5,2356,1054,0.4473684210526316,True
q8454,8454,74,5,2173,1666,0.7666820064427059,True
q8456,8456,74,5,2608,1665,0.638420245398773,True
q8457,8457,74,5,1913,1221,0.6382645060115003,True
q8458,8458,74,5,1236,1067,0.8632686084142395,True
q8459,8459,74,5,1498,1064,0.7102803738317757,True
q8461,8461,74,5,2400,1516,0.6316666666666667,True
q8462,8462,74,5,1473,958,0.6503733876442634,True
q8463,8463,74,5,2724,1468,0.5389133627019089,True
q8464,8464,74,5,2298,1837,0.799390774586597,True
q8465,8465,74,5,2103,1417,0.6737993342843557,True
q8466,8466,74,5,1437,997,0.6938065414057063,True
q8467,8467,74,5,1836,1492,0.8126361655773421,True
q8468,8468,74,5,1887,1076,0.570217276099629,True
q8469,8469,74,5,2220,1159,0.5220720720720721,True
q8470,8470,74,5,1426,1058,0.7419354838709677,True
q8471,8471,74,5,2488,1079,0.4336816720257235,True
q8472,8472,74,5,2789,2528,0.9064180709931875,True
q8473,8473,74,5,3322,1633,0.49157134256472007,True
q8474,8474,74,5,2218,1614,0.7276825969341749,True
q8475,8475,74,5,1510,1130,0.7483443708609272,True
q8476,8476,74,5,1411,1211,0.8582565556343019,True
q8477,8477,74,5,3057,1955,0.639515865227347,True
q8478,8478,74,5,1745,1093,0.6263610315186247,True
q8479,8479,74,5,1205,954,0.791701244813278,True
q8480,8480,74,5,1660,1072,0.6457831325301204,True
q8481,8481,74,5,2853,1767,0.619348054679285,True
q8483,8483,74,5,1325,1020,0.769811320754717,True
q8484,8484,74,5,1693,1233,0.7282929710572947,True
q8485,8485,74,5,1641,1278,0.7787934186471663,True
q8486,8486,74,5,1993,1315,0.6598093326643252,True
q8487,8487,74,5,2823,1631,0.5777541622387531,True
q8488,8488,74,5,1657,1436,0.8666264333132166,True
q8489,8489,74,5,1458,1106,0.7585733882030178,True
q8490,8490,74,5,1267,792,0.6250986582478295,True
q8491,8491,85,5,4418,1514,0.34268899954730647,True
q8492,8492,85,5,4207,2767,0.6577133349179938,True
q8493,8493,85,5,4360,3716,0.8522935779816514,True
q8494,8494,76,5,5085,1923,0.3781710914454277,True
q8495,8495,77,5,4052,3730,0.920533070088845,True
q8496,8496,83,5,4770,2093,0.43878406708595385,True
q8497,8497,83,5,4445,2145,0.48256467941507314,True
q8498,8498,85,5,4735,2226,0.47011615628299896,True
q8499,8499,85,5,4165,2880,0.6914765906362546,True
q8500,8500,77,5,5045,1331,0.26382556987115957,True
q8501,8501,77,5,4300,2921,0.6793023255813954,True
q8502,8502,76,5,4857,1087,0.22380070002058883,True
q8503,8503,77,5,4332,3596,0.830101569713758,True
q8504,8504,85,5,4373,1977,0.452092385090327,True
q8505,8505,83,5,4269,3338,0.7819161396111501,True
q8506,8506,85,5,6040,3519,0.5826158940397351,True
q8507,8507,85,5,4346,1203,0.276806258628624,True
q8508,8508,85,5,4269,2906,0.6807214804403842,True
q8509,8509,85,5,4806,1186,0.24677486475239285,True
q8510,8510,83,5,4459,2438,0.5467593630858937,True
q8511,8511,76,5,4217,3065,0.7268200142281243,True
q8512,8512,76,5,4223,3024,0.7160786170968506,True
q8513,8513,83,5,4376,2495,0.5701553930530164,True
q8514,8514,85,5,4289,2325,0.5420844019584985,True
q8515,8515,85,5,4581,1653,0.3608382449246889,True
q8516,8516,76,5,4521,2247,0.49701393497013935,True
q8517,8517,77,5,4248,2606,0.6134651600753296,True
q8518,8518,77,5,4289,3266,0.7614828631382606,True
q8519,8519,85,5,5963,3096,0.519201744088546,True
q8520,8520,85,5,4182,3023,0.7228598756575801,True
q8521,8521,77,5,4357,2045,0.46935965113610284,True
q8522,8522,77,5,4287,3242,0.7562397947282482,True
q8523,8523,77,5,4409,2128,0.4826491267861193,True
q8524,8524,85,5,4368,1122,0.25686813186813184,True
q8525,8525,85,5,4746,1720,0.36241045090602614,True
q8526,8526,76,5,4372,2055,0.4700365965233303,True
q8527,8527,76,5,4506,1625,0.36063027075011095,True
q8528,8528,83,5,4279,3739,0.8738022902547324,True
q8529,8529,77,5,4363,2757,0.6319046527618611,True
q8530,8530,76,5,4728,2411,0.5099407783417935,True
q8531,8531,77,5,5213,4223,0.8100901592173413,True
q8532,8532,85,5,8014,1760,0.21961567257299724,True
q8533,8533,77,5,4472,2169,0.48501788908765653,True
q8534,8534,77,5,4382,2997,0.6839342765860338,True
q8535,8535,77,5,4570,3985,0.8719912472647703,True
q8536,8536,76,5,4394,2350,0.5348202093764224,True
q8537,8537,77,5,4189,3581,0.8548579613272858,True
q8538,8538,77,5,4395,2189,0.49806598407281,True
q8539,8539,77,5,4333,2393,0.5522732517885991,True
q8540,8540,77,5,4258,2097,0.49248473461719117,True
q8541,8541,85,5,5053,4026,0.7967544033247576,True
q8542,8542,85,5,4396,2786,0.6337579617834395,True
q8543,8543,85,5,4251,2820,0.6633733239237827,True
q8544,8544,85,5,4343,2495,0.5744876813262721,True
q8545,8545,85,5,4306,2878,0.6683697166744078,True
q8546,8546,85,5,4429,1862,0.42041092797471213,True
q8547,8547,85,5,4504,2518,0.5590586145648313,True
q8548,8548,85,5,4553,1547,0.33977597188666814,True
q8549,8549,85,5,11138,2126,0.19087807505835877,True
q8550,8550,85,5,4631,2865,0.618656877564241,True
q8551,8551,85,5,4270,3168,0.7419203747072599,True
q8552,8552,85,5,4325,3319,0.7673988439306358,True
q8553,8553,85,5,4316,2456,0.5690454124189064,True
q8554,8554,85,5,4548,2352,0.5171503957783641,True
q8555,8555,85,5,4383,3114,0.7104722792607803,True
q8556,8556,85,5,5336,3690,0.6915292353823088,True
q8557,8557,85,5,4299,3600,0.837404047452896,True
q8558,8558,85,5,4303,1903,0.4422495933069951,True
q8559,8559,85,5,4374,1919,0.43872885230909925,True
q8560,8560,85,5,4455,2753,0.6179573512906846,True
q8561,8561,85,5,4495,3191,0.7098998887652948,True
q8562,8562,85,5,4470,2399,0.53668903803132,True
q8563,8563,85,5,4356,2081,0.47773186409550045,True
q8564,8564,85,5,4298,3553,0.8266635644485807,True
q8565,8565,85,5,4319,2602,0.602454271822181,True
q8566,8566,77,5,4162,2989,0.7181643440653532,True
q8567,8567,77,5,4729,3786,0.8005920913512371,True
q8568,8568,77,5,4298,3038,0.7068403908794788,True
q8569,8569,77,5,4444,2969,0.668091809180918,True
q8570,8570,77,5,4389,2838,0.6466165413533834,True
q8571,8571,77,5,4172,3420,0.8197507190795782,True
q8572,8572,77,5,4311,2649,0.6144745998608212,True
q8573,8573,77,5,7008,1836,0.261986301369863,True
q8574,8574,77,5,4638,1526,0.32902112979732645,True
q8575,8575,77,5,4505,2157,0.4788013318534961,True
q8576,8576,77,5,4459,1918,0.4301412872841444,True
q8577,8577,77,5,4478,2351,0.5250111656989728,True
q8578,8578,77,5,4700,3136,0.6672340425531915,True
q8579,8579,77,5,4204,2945,0.700523311132255,True
q8580,8580,77,5,4285,3255,0.7596266044340724,True
q8581,8581,77,5,4321,2739,0.6338810460541542,True
q8582,8582,77,5,4405,3903,0.886038592508513,True
q8583,8583,77,5,4427,3554,0.8028009939010616,True
q8584,8584,77,5,4281,3831,0.8948843728100911,True
q8585,8585,77,5,4150,3646,0.8785542168674699,True
q8586,8586,77,5,4537,3327,0.7333039453383293,True
q8587,8587,106,5,4563,4220,0.9248301555993864,True
q8588,8588,106,5,5155,2309,0.44791464597478176,True
q8589,8589,106,5,4453,3979,0.8935549068044015,True
q8590,8590,106,5,4924,2847,0.5781884646628757,True
q8601,8601,85,5,4682,1810,0.38658692866296457,True
q8602,8602,76,5,4354,2354,0.5406522737712448,True
q8603,8603,77,5,4653,2819,0.605845690952074,True
q8604,8604,85,5,8756,1871,0.21368204659661946,True
q8605,8605,77,5,4325,2745,0.6346820809248555,True
q8606,8606,77,5,4806,2393,0.4979192675821889,True
q8607,8607,85,5,4239,3021,0.7126680820948337,True
q8608,8608,77,5,4582,3794,0.8280226975120035,True
q8609,8609,76,5,4295,2871,0.6684516880093132,True
q8610,8610,77,5,4478,2370,0.5292541313086199,True
q8611,8611,77,5,4411,2461,0.55792337338472,True
q8612,8612,76,5,4463,2143,0.48017028904324444,True
q8613,8613,77,5,4286,1778,0.4148390107326178,True
q8614,8614,77,5,4337,2614,0.6027207747290754,True
q8615,8615,85,5,4332,2615,0.6036472760849492,True
q8616,8616,85,5,4572,1753,0.3834208223972003,True
q8617,8617,77,5,4394,3071,0.6989076012744652,True
q8618,8618,85,5,4938,1059,0.21445929526123936,True
q8619,8619,77,5,4500,1739,0.3864444444444444,True
q8620,8620,83,5,4167,3390,0.8135349172066235,True
q8621,8621,85,5,4525,1660,0.36685082872928176,True
q8622,8622,85,5,4299,3759,0.8743893928820656,True
q8623,8623,85,5,4924,2423,0.4920796100731113,True
q8624,8624,76,5,4746,1497,0.31542351453855877,True
q8625,8625,85,5,4435,2129,0.48004509582863586,True
q8626,8626,85,5,4762,2896,0.6081478370432591,True
q8627,8627,77,5,4297,3128,0.7279497323714219,True
q8628,8628,83,5,4555,2374,0.521185510428101,True
q8629,8629,77,5,4413,2353,0.5331973714026739,True
q8630,8630,77,5,6763,2458,0.3634481738873281,True
q8631,8631,77,5,4204,2114,0.5028544243577545,True
q8632,8632,76,5,4205,3606,0.857550535077289,True
q8633,8633,76,5,4208,3081,0.7321768060836502,True
q8634,8634,77,5,4321,3472,0.8035177042351308,True
q8635,8635,85,5,5483,1542,0.2812329016961517,True
q8636,8636,83,5,4523,2173,0.4804333407030732,True
q8637,8637,85,5,4320,3482,0.8060185185185185,True
q8638,8638,77,5,4228,4014,0.9493850520340587,True
q8639,8639,85,5,4293,2966,0.6908921500116468,True
q8640,8640,85,5,4216,3730,0.8847248576850095,True
q8641,8641,85,5,4411,2395,0.5429607798685105,True
q8642,8642,76,5,4408,2826,0.6411070780399274,True
q8643,8643,85,5,5643,1611,0.28548644338118023,True
q8644,8644,77,5,4454,1548,0.3475527615626403,True
q8645,8645,76,5,4651,1554,0.33412169425929905,True
q8646,8646,83,5,4734,2141,0.45226024503591045,True
q8647,8647,77,5,4415,1706,0.38640996602491506,True
q8648,8648,85,5,4673,2529,0.541194093729938,True
q8649,8649,77,5,4366,2639,0.6044434264773247,True
q8650,8650,77,5,4195,3081,0.734445768772348,True
q8652,8652,90,5,20020,7822,0.3907092907092907,True
q8655,8655,119,5,5191,3657,0.704488537853978,True
q8656,8656,87,5,14721,9931,0.6746144962978059,True
q8661,8661,119,5,4475,3275,0.7318435754189944,True
q8662,8662,119,5,4717,2993,0.6345134619461522,True
q8665,8665,119,5,4785,3210,0.670846394984326,True
q8667,8667,87,5,9317,6143,0.659332403134056,True
q8668,8668,87,5,13087,8745,0.6682203713608925,True
q8670,8670,119,5,3961,2548,0.6432719010350921,True
q8671,8671,87,5,14146,7215,0.5100381733352184,True
q8672,8672,119,5,4790,3145,0.6565762004175365,True
q8673,8673,90,5,236,181,0.7669491525423728,True
q8674,8674,87,5,295,177,0.6,True
q8675,8675,90,5,255,220,0.8627450980392157,True
q8677,8677,119,5,3015,2247,0.745273631840796,True
q8679,8679,119,5,3329,2417,0.7260438570141183,True
q8680,8680,119,5,2699,1887,0.6991478325305669,True
q8683,8683,90,5,12188,7426,0.6092878240892682,True
q8688,8688,119,5,4049,2913,0.719436897999506,True
q8689,8689,119,5,5019,2876,0.5730225144451085,True
q8690,8690,119,5,3949,2638,0.668017219549253,True
q8694,8694,119,5,3013,2162,0.7175572519083969,True
q8695,8695,119,5,12864,6294,0.48927238805970147,True
q8696,8696,119,5,4396,3906,0.8885350318471338,True
q8697,8697,119,5,4199,2711,0.6456299118837818,True
q8698,8698,87,5,8749,5898,0.6741341867642017,True
q8701,8701,78,5,10791,5683,0.5266425725141322,True
q8703,8703,88,5,5578,4107,0.7362854069558982,True
q8704,8704,88,5,4429,4011,0.9056220365771055,True
q8705,8705,88,5,4668,3772,0.8080548414738646,True
q8706,8706,88,5,5111,3971,0.7769516728624535,True
q8707,8707,88,5,5724,4147,0.7244933612858141,True
q8708,8708,88,5,4330,3985,0.9203233256351039,True
q8709,8709,88,5,4812,4041,0.8397755610972568,True
q8710,8710,88,5,5027,4073,0.8102247861547642,True
q8711,8711,88,5,4793,3987,0.8318380972251199,True
q8712,8712,88,5,4576,3914,0.8553321678321678,True
q8713,8713,88,5,5214,3650,0.7000383582662064,True
q8714,8714,88,5,4993,3634,0.7278189465251352,True
q8715,8715,88,5,4676,3924,0.8391787852865698,True
q8716,8716,88,5,4965,3296,0.6638469284994964,True
q8717,8717,88,5,5453,3105,0.5694113332110765,True
q8753,8753,77,5,4191,2736,0.6528274874731568,True
q8754,8754,77,5,4314,3647,0.8453871117292536,True
q8755,8755,83,5,4151,3863,0.9306191279209829,True
q8756,8756,83,5,4262,3954,0.9277334584702018,True
q8757,8757,83,5,4549,2316,0.5091228841503627,True
q8758,8758,85,5,4436,3574,0.8056807935076645,True
q8759,8759,83,5,6960,3927,0.5642241379310344,True
q8760,8760,85,5,4202,2797,0.6656354117087101,True
q8761,8761,76,5,4302,2557,0.594374709437471,True
q8762,8762,77,5,4974,3831,0.770205066344994,True
q8763,8763,77,5,4219,2351,0.5572410523820811,True
q8764,8764,77,5,4543,1520,0.3345806735637244,True
q8765,8765,85,5,4345,2428,0.5588032220943613,True
q8766,8766,85,5,4210,3574,0.8489311163895487,True
q8767,8767,85,5,4182,3814,0.9120038259206121,True
q8768,8768,85,5,4245,3809,0.8972909305064782,True
q8769,8769,85,5,4231,2607,0.6161663909241314,True
q8770,8770,85,5,6266,1323,0.2111394829237153,True
q8771,8771,85,5,4343,2329,0.53626525443242,True
q8772,8772,74,5,4373,2261,0.5170363594786188,True
q8773,8773,76,5,4923,3444,0.6995734308348568,True
q8774,8774,85,5,5087,3785,0.7440534696284647,True
q8775,8775,76,5,4214,3178,0.7541528239202658,True
q8776,8776,85,5,4230,3173,0.7501182033096927,True
q8777,8777,85,5,4441,2322,0.5228552127899122,True
q8778,8778,77,5,4752,1618,0.3404882154882155,True
q8779,8779,85,5,4342,1978,0.4555504375863657,True
q8780,8780,77,5,4350,3681,0.8462068965517241,True
q8781,8781,77,5,4418,2715,0.6145314622000906,True
q8782,8782,85,5,4165,3202,0.7687875150060024,True
q8783,8783,85,5,4973,1993,0.4007641262819224,True
q8784,8784,77,5,4172,2882,0.6907957813998082,True
q8785,8785,77,5,4338,3084,0.710926694329184,True
q8786,8786,77,5,4331,2152,0.4968829369660586,True
q8787,8787,77,5,5022,1844,0.36718438868976505,True
q8788,8788,83,5,7674,3044,0.39666406046390407,True
q8789,8789,76,5,4684,1742,0.37190435525192145,True
q8790,8790,85,5,4965,2616,0.5268882175226586,True
q8791,8791,85,5,5293,2492,0.4708105044398262,True
q8792,8792,85,5,4584,2772,0.6047120418848168,True
q8793,8793,76,5,4304,3236,0.7518587360594795,True
q8794,8794,77,5,4582,2636,0.5752946311654299,True
q8795,8795,76,5,4306,2655,0.6165815141662796,True
q8796,8796,85,5,4267,3658,0.8572767752519335,True
q8797,8797,77,5,5636,2805,0.4976933995741661,True
q8798,8798,77,5,4750,1883,0.39642105263157895,True
q8799,8799,85,5,4159,1918,0.46116855013224334,True
q8800,8800,85,5,4070,3250,0.7985257985257985,True
q8801,8801,76,5,4288,2909,0.6784048507462687,True
q8802,8802,76,5,4190,2705,0.6455847255369929,True
q8853,8853,77,5,4247,3717,0.8752060277843183,True
q8854,8854,76,5,4423,1733,0.39181550983495367,True
q8855,8855,83,5,4342,3748,0.863196683555965,True
q8856,8856,76,5,4741,2371,0.5001054629824931,True
q8857,8857,77,5,4756,1662,0.3494533221194281,True
q8858,8858,85,5,4299,2089,0.48592695975808325,True
q8859,8859,85,5,4353,2023,0.46473696301401335,True
q8860,8860,85,5,4447,2028,0.4560377782774904,True
q8861,8861,76,5,4466,2150,0.48141513658755036,True
q8862,8862,85,5,4218,3136,0.7434803224276908,True
q8863,8863,85,5,4492,3103,0.6907836153161175,True
q8864,8864,76,5,4376,1927,0.4403564899451554,True
q8865,8865,77,5,4272,1964,0.4597378277153558,True
q8866,8866,85,5,4388,4100,0.9343664539653601,True
q8867,8867,85,5,4352,1760,0.40441176470588236,True
q8868,8868,76,5,4511,2244,0.4974506761250277,True
q8869,8869,77,5,4255,3754,0.8822561692126909,True
q8870,8870,76,5,4442,3239,0.7291760468257542,True
q8871,8871,85,5,4494,2663,0.5925678682688028,True
q8872,8872,77,5,4315,3591,0.8322132097334878,True
q8873,8873,77,5,4204,3486,0.8292102759276879,True
q8874,8874,77,5,4121,3696,0.8968696918223732,True
q8875,8875,77,5,4218,3976,0.9426268373636795,True
q8876,8876,85,5,4352,3136,0.7205882352941176,True
q8877,8877,77,5,4296,3416,0.7951582867783985,True
q8878,8878,83,5,4295,3276,0.7627473806752038,True
q8879,8879,85,5,4413,3346,0.7582143666440063,True
q8880,8880,77,5,4397,3106,0.7063907209460996,True
q8881,8881,76,5,4553,2861,0.62837689435537,True
q8882,8882,77,5,4335,2529,0.5833910034602076,True
q8883,8883,76,5,4744,1434,0.3022765598650928,True
q8884,8884,85,5,4350,1759,0.40436781609195405,True
q8885,8885,77,5,4524,1996,0.4412024756852343,True
q8886,8886,83,5,5016,3270,0.6519138755980861,True
q8887,8887,76,5,4290,2905,0.6771561771561772,True
q8888,8888,77,5,4875,2552,0.5234871794871795,True
q8889,8889,76,5,4404,1542,0.35013623978201636,True
q8890,8890,85,5,4423,1911,0.43205968799457384,True
q8891,8891,77,5,4276,3567,0.8341908325537886,True
q8892,8892,76,5,4530,4057,0.8955849889624724,True
q8893,8893,77,5,4578,1511,0.33005679335954563,True
q8894,8894,76,5,4497,1826,0.40604847676228595,True
q8895,8895,85,5,4952,916,0.18497576736672053,True
q8896,8896,76,5,4166,3976,0.9543927028324531,True
